Time(s),V_pv_instant(V),V_mppt(V),I_pv(A),P_pv(W),P_ref(W),V_out(V),I_L(A),Duty
0.052,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0522,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0524,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0526,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0528,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.053,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0532,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0534,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0536,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0538,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.054,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0542,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0544,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0546,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0548,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.055,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0552,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0554,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0556,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0558,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.056,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0562,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0564,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0566,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0568,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.057,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0572,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0574,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0576,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0578,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.058,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0582,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0584,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0586,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0588,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.059,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.0592,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
0.0594,18.1002,18.1002,4.63228,83.8454,85.0695,24.3188,4.63228,0.272759
0.0596,18.0594,18.0594,4.63932,83.7834,85.0695,24.3192,4.63932,0.274425
0.0598,18.1028,18.1028,4.62265,83.6828,85.0695,24.318,4.62265,0.272759
0.06,18.1479,18.1479,4.61176,83.6938,85.0695,24.3173,4.61176,0.271092
