Time(s),V_pv_instant(V),V_mppt(V),I_pv(A),P_pv(W),P_ref(W),V_out(V),I_L(A),Duty
0.086,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0862,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0864,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0866,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0868,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.087,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0872,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.0874,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0876,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0878,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.088,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0882,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0884,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0886,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0888,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.089,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0892,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0894,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0896,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0898,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.09,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0902,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0904,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.0906,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0908,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.091,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0912,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0914,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0916,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0918,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.092,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.0922,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0924,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0926,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0928,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.093,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0932,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0934,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0936,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.0938,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.094,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0942,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0944,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0946,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0948,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.095,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0952,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.0954,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0956,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0958,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.096,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0962,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0964,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0966,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0968,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.097,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0972,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.0974,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0976,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0978,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.098,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0982,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.0984,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.0986,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.0988,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.099,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.0992,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.0994,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.0996,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.0998,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1002,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1004,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1006,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1008,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.101,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1012,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1014,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1016,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1018,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.102,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1022,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1024,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1026,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1028,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.103,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1032,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1034,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1036,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1038,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.104,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1042,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1044,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1046,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1048,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.105,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1052,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1054,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1056,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1058,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.106,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1062,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1064,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1066,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1068,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.107,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1072,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1074,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1076,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1078,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.108,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1082,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1084,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1086,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1088,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.109,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1092,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1094,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1096,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1098,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.11,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1102,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1104,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1106,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1108,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.111,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1112,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1114,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1116,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1118,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.112,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1122,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1124,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1126,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1128,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.113,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1132,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1134,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1136,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1138,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.114,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1142,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1144,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1146,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1148,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.115,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1152,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1154,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1156,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1158,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.116,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1162,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1164,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1166,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1168,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.117,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1172,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1174,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1176,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1178,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.118,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1182,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1184,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1186,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1188,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.119,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1192,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1194,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1196,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1198,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.12,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1202,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.1204,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1206,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1208,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.121,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1212,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.1214,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1216,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1218,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
0.122,18.0961,18.0961,4.62854,83.7585,85.0695,24.3149,4.62854,0.273088
0.1222,18.1275,18.1275,4.61897,83.7305,85.0695,24.3139,4.61897,0.271422
0.1224,18.0954,18.0954,4.63358,83.8467,85.0695,24.317,4.63358,0.273088
0.1226,18.0471,18.0471,4.64072,83.7515,85.0695,24.3157,4.64072,0.274755
0.1228,18.0976,18.0976,4.6245,83.6924,85.0695,24.3145,4.6245,0.273088
0.123,18.1348,18.1348,4.61829,83.7516,85.0695,24.3114,4.61829,0.271422
0.1232,18.0944,18.0944,4.63467,83.8615,85.0695,24.3172,4.63467,0.273088
0.1234,18.0541,18.0541,4.63789,83.7327,85.0695,24.319,4.63789,0.274755
