t_sim,ok,rtt_ms,t_us,t_loc_us,heap,vpv,ipv,vref
0.0005,1,52.353800001583295,14,1582,182356,19.804061998551262,3.7323586992834774,10.4
0.05350000000000004,1,47.226999999111285,13,1581,182364,15.941526166160745,4.934464147130502,14.0
0.10100000000000008,1,52.99399999785237,12,1604,182364,12.352182179262543,4.969225523947303,17.6
0.1545000000000001,1,51.90709999806131,13,1635,182364,18.34521070792052,4.628598989096722,21.2
0.20700000000000016,1,61.218899998493725,75,1739,182364,20.898057147395022,2.312511705975846,10.4
0.2685000000000002,1,44.3544000008842,12,1602,182364,9.361469459765411,4.977073981655366,14.0
0.3135000000000002,1,61.96949999866774,0,1640,182324,12.38920918517343,4.969112359742852,14.60976
0.3760000000000003,1,52.96749999979511,13,1650,182364,14.886736476162621,4.955044446704415,17.6
0.4295000000000003,1,55.794300002162345,13,1579,182364,18.310943630080065,4.639557301878827,17.6
0.4860000000000004,1,50.193299997772556,92,1625,182364,18.23351168167109,4.663106900768795,14.0
0.5364999999999963,1,83.3773000013025,12,1538,182316,16.632501611351817,4.903797440350174,13.77561
0.6204999999999871,1,48.093299999891315,12,1585,182364,14.542858386263745,4.958529346571563,18.20976
0.6689999999999817,1,56.11460000000079,13,1534,182312,19.027188690694516,4.327890304202897,17.6
0.7254999999999755,1,58.595900001819246,13,1634,182364,18.232128689726725,4.663512660421737,15.8
0.784499999999969,1,97.76840000267839,91,1742,182364,16.99338559445012,4.877056809737061,17.26982
0.8829999999999582,1,46.69519999879412,13,1585,182364,17.87948631012019,4.7517378462124675,16.53196
0.929999999999953,1,51.83880000186036,12,1555,182312,17.317003702920367,4.843304553808526,19.70585
0.9824999999999472,1,59.38079999759793,12,1605,182364,20.032294098600612,3.494536647939257,17.6
1.0424999999999407,1,47.42830000031972,12,1541,182312,18.247298314336938,4.659033961094947,19.4
1.0904999999999354,1,53.1719000027806,90,1621,182364,19.803072059556477,3.7333243498276483,19.43841
1.1439999999999295,1,51.27939999874798,11,1585,182364,19.943172378314067,3.591025717704396,18.27079
1.1959999999999238,1,70.218400000158,6,1628,182320,18.96975866989413,4.3601651416145675,16.74481
1.266499999999916,1,49.581300001591444,12,1556,182364,17.383403716825235,4.834930700971955,17.6
1.3164999999999105,1,68.14709999889601,11,1540,182320,18.248452077882746,4.65869078753827,18.56518
1.384999999999903,1,54.17930000112392,90,1667,182364,19.132456007810337,4.2649089670242795,18.44003
1.439499999999897,1,58.88549999872339,1,1668,182312,19.06295515921454,4.307054462787361,16.77798
1.4989999999998904,1,56.128000000171596,13,1688,182364,17.403993014206918,4.83222039620938,16.41545
1.5554999999998842,1,50.96349999803351,11,1650,182364,17.14872264703362,4.86221053024033,17.6
1.6069999999998785,1,56.27670000103535,12,1622,182364,18.24618619928933,4.659364406404575,16.55188
1.6639999999998722,1,56.786500001180684,22,1380,182364,17.326785072925524,4.842105331661188,15.31383
1.721499999999866,1,52.32430000251043,11,1664,182364,16.60904394204514,4.905222555267969,17.16815
1.77449999999986,1,40.626499998325016,12,1585,182364,17.739252069638223,4.77943604592993,18.53581
1.8154999999998556,1,54.596999998466345,11,1603,182312,19.13741490935114,4.261816768251722,17.6
1.8704999999998495,1,47.25219999818364,13,1585,182364,18.210813882066425,4.669701994932387,16.50559
1.9184999999998442,1,52.58660000254167,91,1716,182320,17.332419752985555,4.841409206453432,18.91383
1.9714999999998384,1,50.474199997552205,12,1563,182364,19.42820196911071,3.1772329713714984,17.88187
2.0224999999998428,1,50.37830000219401,12,1661,182364,18.553435880475924,1.8820302907859803,17.50066
2.07349999999986,1,50.178999998024665,11,1683,182364,17.951075144074398,1.91784447201213,17.6
2.1239999999998767,1,55.31890000202111,11,1670,182312,17.811659290951603,1.9234817563970985,20.10559
2.1799999999998954,1,45.68549999748939,90,1625,182364,20.387093805400617,1.4809969768400668,15.89077
2.2259999999999107,1,50.200300000142306,12,1664,182364,18.220374531936088,1.904461057607769,17.95032
2.2764999999999276,1,51.69159999786643,12,1585,182364,17.519522928084378,1.933050740755473,17.05618
2.328499999999945,1,75.47279999926104,12,1556,182352,17.85012628449787,1.9220035469736165,17.6
2.4044999999999703,1,50.92119999972056,11,1606,182364,17.598763211325384,1.9307202038268738,16.50559
2.4559999999999875,1,65.5774000006204,90,1683,182364,17.50327703381492,1.9335067100828114,19.33831
2.5220000000000096,1,55.04989999826648,12,857,182364,19.558111520854617,1.7454500798749901,16.84741
2.577500000000028,1,50.73640000045998,11,1581,182372,18.39142037912058,1.8938787246338775,17.52742
2.628500000000045,1,52.14529999648221,11,1685,182364,17.442161468865617,1.9351590215591858,17.6
2.6810000000000627,1,58.53460000071209,11,1688,182364,17.836073682461233,1.922550112594129,15.86862
2.7400000000000824,1,55.997400002524955,91,1609,182364,17.378244524608736,1.9367857048140529,17.6
2.7965000000001012,1,53.050599999551196,33,679,182012,17.06977924947705,1.943381163854268,17.6
2.850000000000119,1,60.8009999996284,13,1612,182312,17.870648642053578,1.9211915142107783,10.4
2.9115000000001396,1,48.23989999931655,13,1566,182364,16.39431250682448,1.9527128045443787,14.0
2.960000000000156,1,47.677200000180164,13,1626,182364,11.450526798220647,1.9719502245504057,17.6
3.008000000000172,1,46.464600000035716,12,1581,182364,16.720258969758984,1.9488948454932944,21.2
3.0550000000001876,1,69.57580000016605,91,1782,182352,21.326822223696457,0.8641935634924358,17.6
3.125000000000211,1,55.470300001616124,11,1648,182364,17.827506708407075,1.9228795975981638,14.0
3.1810000000002296,1,57.91999999928521,13,1618,182364,17.05943524606003,1.943570871931444,16.77591
3.239500000000249,1,50.16999999861582,12,1686,182364,15.478652668699734,1.959457489131283,17.6
3.290000000000266,1,46.062900000833906,13,1661,182364,17.456478547992326,1.9347806797911797,19.6005
3.3365000000002816,1,54.855499998666346,91,1648,182364,19.84659919416645,1.6748113127789133,17.6
3.3920000000003,1,51.30959999951301,13,1621,182364,18.577498077105282,1.8801002354205165,17.6
3.4440000000003175,1,47.723200001200894,13,1575,182312,17.876096560379686,1.920973153655352,19.67073
3.4920000000003335,1,52.17400000037742,13,1696,182312,19.929050937880962,1.6509055895996114,17.6
3.544500000000351,1,45.50830000152928,13,1697,182364,18.58819309979242,1.8792272913366834,18.17102
3.5905000000003664,1,65.23160000142525,91,1780,182364,18.241726836386892,1.9032372004203575,17.6
3.6560000000003883,1,52.893600000970764,11,1651,182364,18.155066887144155,1.9080455809160795,19.4
3.709500000000406,1,56.08589999974356,12,1408,182364,19.61389160886319,1.7332403269830094,20.33697
3.766000000000425,1,57.58069999865256,0,1616,182324,20.553751468161337,1.4008646947734873,17.6
3.8240000000004444,1,54.901200001040706,12,1636,182364,18.453643513647386,1.8895549009629862,16.74007
3.879500000000463,1,56.03090000295197,90,1610,182364,17.56896468484694,1.931617830150878,17.6
3.936000000000482,1,50.243900001078146,12,1570,182364,17.433207932921704,1.935392977415036,18.86866
3.9865000000004986,1,51.001100000576116,12,1537,182312,18.972092419391956,1.8408151539881796,20.22262
4.038000000000482,1,48.199300003034296,12,1589,182372,20.458110065820318,1.448180891191029,17.6
4.086500000000455,1,47.81679999723565,12,1688,182364,18.512346729542962,1.8852201505777377,18.62619
4.135000000000428,1,50.517600000603124,91,1667,182320,18.691520398364688,1.8702930722601812,17.6
4.1860000000004,1,46.9641000017873,12,1573,182372,18.3355095179085,1.8975398269398163,17.31155
4.233500000000373,1,69.09030000315397,12,1627,182360,17.732680214017613,1.9263458016266894,19.67356
4.303000000000335,1,61.184700000012526,12,1555,182364,19.940381765688002,1.647477935372573,17.6
4.364500000000301,1,56.24869999883231,12,1591,182364,18.575776665739312,1.880239865907298,17.71523
4.421000000000269,1,43.82360000090557,91,1653,182364,17.93843629996715,1.9183883698206916,17.6
4.465500000000245,1,63.199900003382936,12,1605,182320,17.935122446585165,1.9185298473462846,17.13978
4.5290000000002095,1,50.92730000251322,12,1663,182364,17.691145893132276,1.927764671860125,19.05392
4.580500000000181,1,47.49939999965136,13,1685,182364,19.165635217033465,1.8151259979414862,17.6
4.628500000000154,1,58.28449999899021,11,1671,182312,18.487309160032776,1.8871002889227055,17.30831
4.687500000000122,1,61.79409999822383,66,1744,182312,17.742857913903773,1.9259891568729561,17.6
4.750000000000087,1,58.99950000093668,11,1585,182352,17.72018433235042,1.926778807311354,20.73978
4.809500000000054,1,56.82209999940824,12,1644,182364,20.967317730820223,1.150487548026468,17.53538
4.867000000000022,1,64.52169999829493,12,1600,182320,18.214272033260144,1.904806042695787,17.6
4.931999999999986,1,54.09050000162097,12,1696,182364,17.83164303545493,1.9227208645289922,17.17057
4.986499999999956,1,53.979699998308206,90,1739,182364,17.683782932657863,1.9280101961342542,17.6
5.040999999999926,1,51.093199999741046,11,1623,182364,17.641886740311023,1.929373911792459,19.28734
5.092499999999897,1,52.54119999881368,11,1669,182364,19.477477654193883,1.7619931783181448,19.8091
5.145499999999868,1,51.72780000066268,12,1549,182372,20.051120474173008,1.6120713139893748,17.6
5.197499999999839,1,57.96779999946011,7,1045,182312,18.58711360301253,1.8793158274230528,19.94859
5.255999999999807,1,58.42309999934514,90,1615,182364,20.23124885987775,1.546521345300241,17.6
5.314999999999774,1,65.16310000006342,12,1585,182352,18.556116183377895,1.8818176017777635,16.09764
5.380499999999738,1,57.904299999790965,11,1589,182364,17.441415919142983,1.9351785801741554,19.37238
5.438999999999705,1,61.39959999927669,12,1675,182364,19.623462878468477,1.7310796917292184,17.6
5.500999999999671,1,48.58130000138772,11,1576,182312,18.561468621736932,1.8813911547381148,20.18887
5.549999999999644,1,59.45190000056755,92,1697,182312,20.47173391020055,1.4416632107249427,17.6
5.60999999999961,1,45.015499999863096,59,1591,182364,18.51894540005171,1.884716712032076,17.6
5.655499999999585,1,44.26740000053542,12,1645,182364,17.866932152043997,1.9213397995303565,10.4
5.70049999999956,1,64.46720000167261,12,1531,182312,16.38947300702738,1.9527619929506543,14.0
5.765499999999524,1,58.38980000044103,13,1579,182364,11.465345560204577,1.9719134125731284,17.6
5.8244999999994915,1,54.00550000194926,13,1578,182364,16.720141929308273,1.9488964174022476,21.2
5.878999999999461,1,61.49500000174157,92,1693,182312,21.32568947319905,0.8652052006785094,17.6
5.940999999999427,1,44.096499997976935,11,1595,182372,17.817900387260586,1.9232457406099304,14.0
5.985499999999402,1,63.16050000168616,13,1630,182312,17.041134231536514,1.9439020850046937,16.98614
6.048999999999367,1,58.66930000047432,12,1650,182364,15.754405306581154,1.9578564712332696,17.6
6.107999999999334,1,60.72679999851971,1,651,182012,17.560570802808012,1.9318659965791256,21.1733
6.168999999999301,1,51.708099999814294,92,1707,182372,21.307219792004005,0.8815993632068079,17.6
6.220999999999272,1,57.30700000276556,12,989,182312,17.855457727457566,1.9217941806153174,17.6
6.27899999999924,1,58.492099997238256,13,1617,182364,17.871164998447547,1.921170868582836,18.5348
6.337999999999207,1,64.08519999968121,13,1686,182364,18.592022045370125,1.8789124813908038,17.6
6.402499999999171,1,57.14079999961541,12,1700,182364,18.30809830746111,1.8992609611557254,19.72272
6.459999999999139,1,57.75619999985793,91,1763,182364,19.98634228800214,1.6332089790994584,17.6
6.518499999999107,1,62.47779999830527,13,1605,182312,18.584890923082884,1.8794978210040527,19.4
6.581499999999072,1,60.01540000215755,11,1618,182364,19.608912138107225,1.7343566980238816,17.74287
6.6419999999990385,1,53.89210000066669,10,706,182012,18.606062316754088,1.8777477033093264,17.6
6.696499999999008,1,89.17819999987842,12,1620,182364,17.93526891214233,1.9185236041929614,16.56228
6.785999999998959,1,52.288200000475626,91,1609,182364,17.53280537349656,1.9326725514077467,17.6
