t_sim,ok,rtt_ms,t_us,t_loc_us,heap,vpv,ipv,vref
0.0005,1,57.90340000021388,29,604,183468,19.804061998551262,3.7323586992834774,16.1
0.059000000000000045,1,21.604599998681806,21,599,183444,17.054486731509126,4.871490857030368,17.1
0.08100000000000006,1,20.987500000046566,29,626,183476,17.677885682781966,4.790429739289317,18.1
0.10250000000000008,1,34.27519999968354,21,599,183476,18.741559345234307,4.474802868519092,17.1
0.1375000000000001,1,26.24629999991157,29,580,183480,17.73410032942079,4.780384245779261,16.1
0.16400000000000012,1,21.417899999505607,21,536,183464,17.05405958724188,4.871530961761032,17.1
0.18600000000000014,1,36.017599999468075,29,610,183476,17.694743294634634,4.787474449374195,18.1
0.22250000000000017,1,27.32110000033572,21,598,183476,18.739823715273385,4.475595777530288,17.1
0.25050000000000017,1,103.87949999858392,36,625,183472,17.734296813405436,4.780348168440602,16.1
0.35500000000000026,1,27.539999999135034,20,599,183456,17.06963949377055,4.870057005859011,17.1
0.3830000000000003,1,21.49509999981092,29,619,183456,17.676449370415476,4.790679312747543,18.1
0.4050000000000003,1,23.445599999831757,26,596,183456,18.73095319144864,4.4796304347095015,17.1
0.4290000000000003,1,54.5034000006126,29,581,183488,17.73410033377585,4.780384244979683,16.1
0.4840000000000004,1,52.50730000079784,21,579,183456,17.075538852610467,4.86949286253542,17.1
0.5369999999999963,1,21.993800000927877,29,630,183456,17.681682238772815,4.789768374444791,18.1
0.5594999999999938,1,23.323000001255423,21,590,183456,18.739032367133785,4.475956920388612,17.1
0.5834999999999911,1,27.25760000066657,29,633,183456,17.736865516310374,4.779875887216198,16.1
0.611499999999988,1,39.109900000767084,38,951,183488,17.066323743373,4.870372624931306,17.1
0.6509999999999837,1,43.537300000025425,29,632,183440,17.674831508599592,4.790960016273466,18.1
0.6949999999999789,1,28.41420000004291,38,744,183476,18.73903236712708,4.475956920391671,17.1
0.7239999999999757,1,59.79049999950803,55,780,183456,17.70639332639721,4.785403722472401,16.1
0.784499999999969,1,45.811699999831035,38,952,183504,17.066323743002318,4.8703726249665324,17.1
0.8309999999999639,1,29.74549999998999,29,639,183464,17.68554011844777,4.789093829412519,18.1
0.8609999999999606,1,16.288599999825237,38,776,183456,18.739032367129607,4.4759569203905185,17.1
0.8779999999999587,1,20.70819999971718,29,623,183476,17.706393326274394,4.785403722494355,16.1
0.8989999999999564,1,23.810599999706028,21,734,183456,17.06632374315029,4.870372624952471,17.1
0.9234999999999537,1,50.154699998529395,29,575,183464,17.68554011830763,4.789093829437068,18.1
0.9739999999999481,1,31.81109999968612,20,670,183476,18.739032367128903,4.475956920390839,17.1
1.0064999999999447,1,22.203099999387632,54,855,183456,17.707435904172478,4.785217269827535,16.1
1.0289999999999422,1,25.187600000208477,38,948,183508,17.06632374345309,4.870372624923696,17.1
1.0544999999999394,1,17.697699999189354,55,946,181132,17.67483150861737,4.790960016270384,18.1
1.0724999999999374,1,35.5877000001783,20,733,183456,18.7390323671284,4.475956920391069,17.1
1.1084999999999334,1,29.41830000054324,35,633,183456,17.73686551665842,4.7798758871521265,16.1
1.1384999999999301,1,16.805199998998432,21,709,183456,17.066323742931147,4.870372624973296,17.1
1.1559999999999282,1,32.915699999648496,54,804,183456,17.67483150701092,4.7909600165488895,18.1
1.1894999999999245,1,21.043600001576124,21,708,183476,18.73903236713225,4.475956920389312,17.1
1.2109999999999221,1,37.45809999963967,57,808,183476,17.73738837579327,4.779779610922552,16.1
1.248999999999918,1,31.471000000237837,38,733,183456,17.066323743349418,4.870372624933547,17.1
1.2809999999999144,1,41.556700000001,29,750,183476,17.670226755145453,4.7917565472774095,18.1
1.3229999999999098,1,28.6802999999054,41,756,183460,18.739032367143412,4.47595692038422,17.1
1.3519999999999066,1,26.461099998414284,29,630,183456,17.70639332643793,4.785403722465124,16.1
1.3789999999999036,1,20.01390000077663,20,717,183456,17.06632374293479,4.8703726249729495,17.1
1.3994999999999014,1,118.24280000109866,54,957,183500,17.685540118317732,4.7890938294352985,18.1
1.5179999999998883,1,21.03229999920586,21,726,183464,18.73903236713324,4.475956920388861,17.1
1.539499999999886,1,29.08739999838872,54,826,183468,17.737388375908566,4.779779610901317,16.1
1.5689999999998827,1,20.57500000046275,39,808,183468,17.066323743332852,4.870372624935122,17.1
1.5899999999998804,1,18.028899999990244,54,823,183468,17.681682238808506,4.789768374438563,18.1
1.6084999999998784,1,23.21940000001632,34,786,183456,18.739032367135668,4.4759569203877545,17.1
1.6319999999998758,1,34.93319999870437,55,788,183476,17.720170566490538,4.782924593707115,16.1
1.6674999999998719,1,21.34499999920081,21,687,183476,17.06632374289741,4.870372624976502,17.1
1.6894999999998694,1,46.95509999874048,29,627,183456,17.670226755262462,4.791756547257214,18.1
1.7369999999998642,1,33.22750000006636,21,691,183456,18.739032367137433,4.475956920386948,17.1
1.7704999999998605,1,14.82669999859354,28,759,183456,17.7373883758479,4.77977961091249,16.1
1.7859999999998588,1,40.68270000061602,40,753,183456,17.06632374338017,4.870372624930625,17.1
1.8269999999998543,1,20.242099999450147,54,821,183456,17.681682238970087,4.789768374410364,18.1
1.847499999999852,1,29.270299999552662,20,745,183468,18.73903236715161,4.475956920380481,17.1
1.8774999999998487,1,21.393900000475696,55,820,183460,17.698256864036235,4.786852389343733,16.1
1.8994999999998463,1,19.47669999935897,21,731,183468,17.066323743287104,4.87037262493947,17.1
1.919499999999844,1,22.614199999225093,29,775,183456,17.6702267550993,4.791756547285376,18.1
1.9424999999998416,1,18.98079999955371,20,598,183468,18.739032367129305,4.475956920390656,17.1
1.9619999999998394,1,28.268699999898672,54,820,183476,17.720170566483173,4.782924593708449,16.1
1.9909999999998362,1,22.942300000067917,25,775,183444,17.06632374302885,4.870372624964011,17.1
2.01449999999984,1,21.128500000486383,33,809,183456,17.675936854277253,4.784313059495112,18.1
2.0359999999998473,1,33.93719999985478,36,793,183456,18.75069881506047,4.456552910351679,17.1
2.070499999999859,1,17.1373000011954,29,700,183456,17.722422785342808,4.750352766224558,16.1
2.0879999999998646,1,25.906400000167196,21,591,183472,17.063848766636873,4.828682102604091,17.1
2.1144999999998735,1,28.817200000048615,55,802,183468,17.66057529641608,4.740744281100254,18.1
2.1439999999998833,1,71.30899999901885,20,742,183476,18.739235630180392,4.418786923946399,17.1
2.2159999999999074,1,17.42290000038338,45,804,183648,17.748030974769975,4.678896631395281,16.1
2.2339999999999134,1,16.88060000014957,34,783,183660,17.06690405646963,4.758383784909597,17.1
2.2514999999999192,1,19.558100000722334,28,807,183456,17.647895705275282,4.6793665520590615,18.1
2.271499999999926,1,29.636799999934738,38,793,183660,18.736965529801495,4.368794331967736,17.1
2.301499999999936,1,16.092899999421206,47,812,183660,17.73844062341601,4.641219560826791,16.1
2.3179999999999414,1,15.019399999800953,38,721,183668,17.06097032052634,4.718586865242872,17.1
2.3334999999999466,1,24.135899999237154,29,828,183468,17.650772932964827,4.640860094493608,18.1
2.357999999999955,1,17.625100001168903,21,785,183476,18.716998919415765,4.3424746061005575,17.1
2.375999999999961,1,23.634700000911835,29,682,183456,17.734404746560237,4.60755431241735,16.1
2.399999999999969,1,34.43400000105612,22,775,183680,17.047647645012823,4.680331905150962,17.1
2.4349999999999805,1,20.552699999825563,42,788,183668,17.654409646929043,4.593144742713462,18.1
2.4559999999999875,1,32.37040000021807,21,747,183476,18.718685452834762,4.302130227934487,17.1
2.4889999999999985,1,49.36450000059267,50,932,183680,17.736325709401964,4.555046263130569,16.1
2.5390000000000152,1,31.156699998973636,38,737,183656,17.06209996339523,4.612257659676519,17.1
2.5705000000000258,1,20.547000000078697,42,818,183680,17.626036413057147,4.534289035965167,18.1
2.5915000000000328,1,25.77019999989716,34,787,183660,18.71348743067459,4.249165940565961,17.1
2.6180000000000416,1,26.08469999904628,46,894,183660,17.736320734516735,4.495366090054524,16.1
2.6445000000000505,1,18.43430000008084,38,786,183664,17.051133747103073,4.562371073106174,17.1
2.663500000000057,1,46.03789999964647,29,667,183476,17.607854599556465,4.493430168772048,18.1
2.7100000000000724,1,23.96980000048643,38,774,183660,18.703502565585282,4.204630195769689,17.1
2.7345000000000805,1,18.439499999658437,28,634,183456,17.749462420950127,4.439306544757134,16.1
2.753500000000087,1,27.71060000122816,30,760,183660,17.050787399652833,4.509873076021481,17.1
2.7815000000000962,1,35.41690000020026,45,766,183688,17.580630358198196,4.441841711840533,18.1
2.8175000000001083,1,22.453899999163696,30,763,183668,18.687946472293355,4.1662902861019555,17.1
2.840500000000116,1,35.21129999899131,29,840,183456,17.75430160506937,4.3893992927087595,16.1
2.876000000000128,1,37.171500000113156,30,768,183672,17.070105605076613,4.449303159078717,17.1
2.9135000000001403,1,37.626499999532825,41,826,183680,17.57647494039078,4.3803681829470875,18.1
2.951500000000153,1,17.259800000829273,38,794,183660,18.694575903907612,4.108449278718181,17.1
2.969500000000159,1,15.471499998966465,44,817,183660,17.754301515325704,4.329493820910278,16.1
2.9855000000001644,1,25.14069999961066,20,547,183484,17.097550462013544,4.394376883483854,17.1
3.011000000000173,1,29.060999999273918,29,619,183456,17.560530760685605,4.336469181679126,18.1
3.0405000000001827,1,16.71109999915643,34,802,183660,18.683044246474548,4.075634083863052,17.1
3.0575000000001884,0,504.67699999899196,,,,17.74423319546611,4.290040569370857,
3.562500000000357,0,531.1756999999488,,,,17.64483910268458,4.066277019331515,
4.094000000000451,1,55.373499999404885,21,639,183476,17.631590833715148,3.7716473662863352,17.1
4.15000000000042,1,307.053000000451,29,575,183452,17.62409965093607,3.7190835801048205,18.1
4.457500000000249,1,38.206999999601976,39,790,183456,18.534820642284373,3.3050082759648607,17.1
4.496000000000228,1,88.7935999999172,54,764,183456,17.835825321705492,3.3696881800538216,18.1
4.585500000000178,1,43.447500000183936,39,867,183520,18.4805597704792,3.200027451685928,17.1
4.629500000000154,1,22.77959999992163,28,780,183456,17.811712740865104,3.2450599136395972,18.1
4.653000000000141,1,25.800699999308563,20,588,183456,18.46141698906709,3.1421040309703403,19.1
4.679500000000126,1,44.88839999976335,29,627,183456,19.513916065313516,2.821356647577822,18.1
4.725000000000101,1,52.680799999507144,21,741,183476,18.54265150827666,3.06290440121488,17.1
4.7780000000000715,1,65.75789999988046,54,961,183500,17.85678970092049,3.0996178812865667,18.1
4.844500000000035,1,74.18470000084199,20,589,183476,18.418954645979394,2.9736646164173415,17.1
4.918999999999993,1,204.56199999898672,29,623,183444,17.895019343375424,2.9619407271378617,18.1
5.12399999999988,1,30.39089999947464,21,592,183468,18.331416819887902,2.7259006446251224,17.1
5.154999999999863,1,24.24079999946116,54,782,183476,17.897974465122136,2.736059384177759,18.1
5.179499999999849,1,258.2239999992453,21,591,183476,18.307128096845304,2.6766576237464044,19.1
5.437999999999706,1,55.86620000030962,54,1018,183492,19.41923235450351,2.249607220647154,18.1
5.494499999999674,1,50.8109999991575,38,753,183476,18.595019081159567,2.350925463655031,17.1
5.545999999999646,1,18.783499999699416,29,669,183464,17.931280020542143,2.3581757814446607,18.1
5.565499999999635,1,31.53070000007574,38,807,183476,18.18098620838452,2.323056666263053,17.1
5.597499999999617,1,36.05939999943075,54,794,183452,17.941240483325775,2.3079706199266425,18.1
5.633999999999597,1,28.03420000054757,38,748,183456,18.13996380833194,2.2605654751376805,17.1
5.662499999999581,1,82.43310000034398,54,843,183476,17.94522363102777,2.245063552644735,18.1
5.745499999999535,1,82.28090000011434,20,631,183476,18.105863675286834,2.1559243421626513,17.1
5.828499999999489,1,33.58020000086981,54,1017,183488,17.95307851050744,2.0843079541186005,18.1
5.8624999999994705,1,40.62999999950989,39,762,183456,18.086788959861448,2.044555542154407,17.1
5.903499999999448,1,36.2293000016507,28,770,183476,17.954865414928147,2.0116533438636743,18.1
5.9399999999994275,1,21.326199999748496,20,749,183468,18.048841941748076,1.9718299521720568,17.1
5.961999999999415,1,16.083200000139186,33,738,183456,17.956033364848086,1.9549424358357381,18.1
5.978499999999406,1,21.252000000458793,21,683,183476,18.02686281234829,1.935707069640288,17.1
6.000499999999394,1,19.32969999870693,54,813,183476,17.960441233017942,1.917436968286569,18.1
6.020499999999383,1,31.047399999806657,21,732,183468,18.036146273457717,1.928498994384105,19.1
6.051999999999365,1,37.154600000576465,29,780,183476,19.29339719260408,1.8291948440274015,20.1
6.089499999999345,1,34.16340000148921,21,596,183456,20.341611359295324,1.5462310010753817,19.1
6.1239999999993255,1,24.816099999952712,28,623,183476,19.358921579912284,1.8645446345290317,18.1
6.149499999999311,1,28.7384999992355,39,787,183460,18.65065428729044,1.978452609712277,17.1
6.178499999999295,1,30.307500001072185,44,787,183456,17.94411512472481,2.0474916649663437,18.1
6.209499999999278,1,20.900899999105604,21,591,183468,18.076957996081497,2.0631463930145046,19.1
6.230999999999266,1,24.979399999210727,28,686,183444,19.327233733837723,1.9400668592427137,20.1
