ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,29.205700004240498,20,717,178556,393,19.52591,2.407277,12.10527,
1,74.22909999877447,38,1001,178608,394,15.449063,2.194029,12.37424,
1,23.286299998289905,35,730,178760,395,19.80996,2.459429,13.25105,
1,23.775599998771213,21,749,178756,396,12.668299,3.63193,14.41673,
1,24.680199996510055,60,977,178608,397,17.732839,2.488964,12.52999,
1,55.855200000223704,25,834,178564,398,13.691081,2.637006,12.0763,
1,36.32289999950444,25,763,178756,399,15.512546,4.981199,14.47435,
1,37.59599999466445,38,1019,178596,400,18.867483,3.483636,12.17411,
1,28.64640000188956,21,673,178944,401,13.551344,3.751658,11.49914,
1,25.32509999582544,35,634,178924,402,18.071992,1.301555,12.52999,
1,25.978799996664748,21,758,178936,403,15.035892,2.307391,12.49427,
1,59.36490000021877,21,846,178936,404,16.563451,3.612213,12.65577,
1,36.76380000251811,21,737,178928,405,13.451102,2.878638,11.6923,
1,44.99719999876106,37,816,178936,406,19.937343,1.063411,13.28117,
1,24.948499994934537,35,761,178948,407,14.967949,2.33725,12.52999,
1,26.209299998299684,43,848,178936,408,15.244664,4.476775,12.52999,
1,33.65170000324724,21,541,178944,409,15.50644,4.532312,10.4,
1,29.563199997937772,21,801,178936,410,16.604319,2.698471,14.0,
1,27.166599997144658,38,960,178992,411,14.018425,4.294455,17.6,
1,50.696899998001754,38,1012,178992,412,17.153604,1.848904,21.2,
1,49.008299996785354,60,825,179148,413,13.040564,1.501725,12.52999,
1,40.839699999196455,39,1005,178992,414,19.272576,2.613566,13.32197,
1,39.02080000261776,21,724,179124,415,18.562462,4.581448,13.77706,
1,33.883700001752004,38,1003,178976,416,13.810664,1.130289,14.0,
1,27.44130000064615,21,764,179136,417,13.442689,4.091915,17.6,
1,27.149699999426957,60,1018,179004,418,12.123305,3.256528,12.52999,
1,21.261899993987754,38,965,178976,419,13.530134,4.066643,14.64712,
1,50.35700000007637,39,1000,179004,420,15.835006,3.19632,13.21123,
1,21.336799996788613,21,794,178916,421,14.347266,2.826314,11.03003,
1,34.623899999132846,38,1002,178972,422,12.365701,4.238079,14.0,
1,23.83410000038566,36,769,179136,423,19.259991,4.01059,12.52999,
1,45.23439999320544,21,614,178944,424,15.964978,4.375137,12.54025,
1,28.193099999043625,38,786,178920,425,12.030567,3.66383,13.01555,
1,40.25090000504861,21,777,179132,426,18.139087,2.306625,13.83837,
1,33.109100004367065,21,797,178928,427,18.852574,1.00076,11.61527,
1,19.819699999061413,60,1023,178972,428,17.056962,2.204096,12.52999,
1,89.2145999969216,39,982,178980,429,17.029023,2.005435,12.00805,
1,41.701099995407276,39,1002,178996,430,13.678239,3.504642,14.53151,
1,21.997299998474773,39,961,178988,431,15.975479,1.749123,13.70778,
1,42.17390000121668,21,787,178928,432,19.089399,4.529547,15.21527,
1,46.66390000056708,35,772,178932,433,16.396547,3.824384,12.52999,
1,60.4317000033916,21,777,179156,434,15.611094,4.205773,12.62125,
1,30.971499996667262,34,710,179144,435,18.67085,4.056639,13.78971,
1,25.350700001581572,28,772,179148,436,13.945191,1.097954,13.13788,
1,34.984300000360236,21,725,179128,437,17.266025,2.645031,11.61527,
1,41.26689999975497,60,846,178940,438,19.154087,4.43939,12.52999,
1,23.743199999444187,21,755,179136,439,16.270017,2.509777,12.90041,
1,54.73270000220509,39,1019,178980,440,17.703916,3.837479,13.04463,
1,61.61229999997886,21,780,178940,441,17.458263,4.369696,13.93134,
1,34.345899999607354,39,1020,178976,442,16.618549,3.064174,11.46881,
1,28.048000000126194,36,602,178936,443,16.135265,4.555923,12.52999,
1,29.03130000049714,21,834,178940,444,14.934009,4.367663,12.84752,
1,45.65049999655457,39,959,178980,445,16.039117,1.341356,12.21686,
1,39.03439999703551,21,623,178940,446,15.591856,2.164786,13.26313,
1,70.67639999877429,21,665,178948,447,16.22308,4.413239,11.98623,
1,2258.3182000016677,60,1023,178996,448,13.435644,2.900898,12.52999,
1,36.288200004491955,23,672,178924,449,16.660018,4.079281,12.56142,
1,94.31720000429777,38,724,178920,450,19.527816,3.202432,13.57734,
1,58.78169999778038,38,956,178972,451,19.372944,2.346236,12.21607,
1,30.799200001638383,20,625,178920,452,18.114558,4.054902,12.46379,
1,27.98880000045756,36,762,178928,453,16.410232,1.695155,12.52999,
1,48.03119999996852,39,760,178920,454,15.089634,2.1634,13.1721,
1,75.92019999719923,38,947,178980,455,19.735029,3.57849,12.7044,
1,87.39199999399716,21,768,178924,456,19.272303,2.184639,13.25385,
1,67.37640000210376,39,867,178992,457,15.43152,3.269489,12.12427,
1,31.9829000000027,60,1002,178972,458,14.837825,2.825999,12.52999,
1,46.907700001611374,43,686,178924,459,16.794456,1.113144,12.52999,
1,43.943899996520486,21,733,178928,460,14.718489,1.000887,10.4,
1,36.39630000543548,31,771,178924,461,15.860301,3.432003,14.0,
1,51.92860000533983,21,799,178924,462,12.743924,1.968378,17.6,
1,32.9797000013059,38,817,178928,463,18.431935,4.361126,21.2,
1,63.33679999806918,35,641,178936,464,15.101866,4.256895,12.52999,
1,78.43229999707546,21,604,178920,465,14.217122,3.824433,13.27766,
1,39.944600001035724,38,1009,178992,466,16.363653,2.760396,11.40029,
1,3530.0939999942784,21,715,178924,467,17.251538,1.053563,17.55185,
1,51.454000000376254,21,726,178700,468,13.299548,2.175294,17.6,
1,92.24030000041239,60,1013,178772,469,17.444501,3.824941,12.52999,
1,64.2093999995268,39,1029,178768,470,17.446087,4.070468,11.54086,
1,35.63099999882979,20,670,178700,471,12.636412,1.423556,14.26422,
1,41.57329999725334,21,835,178704,472,18.842809,2.427351,13.95185,
1,62.70090000180062,39,867,178764,473,16.54697,3.014011,14.0,
1,27.418499994382728,36,845,178688,474,17.013301,1.307787,12.52999,
1,55.283500005316455,33,683,178668,475,18.158322,1.493609,9.72384,
1,31.009500002255663,21,702,178704,476,17.450996,2.608568,13.24725,
1,52.32139999861829,21,627,178720,477,15.938093,3.686775,16.92769,
1,78.96229999460047,38,1021,178756,478,14.968022,1.18415,17.6,
1,72.9295000055572,36,774,178700,479,19.713692,3.090708,12.52999,
1,70.21739999618148,38,1021,178768,480,17.937157,3.125179,11.81468,
1,84.81449999817414,39,949,178748,481,18.557495,3.258465,11.91838,
1,117.05699999583885,38,1033,178740,482,12.982055,3.567626,17.43015,
1,288.54560000036145,21,764,178696,483,13.381925,4.294617,14.0,
1,40.75839999859454,36,860,178728,484,17.448493,4.759235,12.52999,
1,29.458099998009857,21,751,178716,485,17.032646,1.900652,13.24973,
1,36.54410000308417,27,782,178736,486,16.4571,4.087089,12.73412,
1,42.18160000164062,39,959,178752,487,17.695106,2.369187,16.28279,
1,63.848700003291015,21,623,178736,488,17.242809,4.741076,10.65015,
1,56.29100000078324,61,752,178724,489,17.47848,2.469206,12.52999,
1,85.44849999452708,38,1028,178760,490,19.286067,4.310497,13.2418,
1,71.55380000040168,39,897,178760,491,18.84147,1.427366,13.68332,
1,332.1298000009847,39,862,178328,492,14.326631,4.160511,12.68279,
1,44.68690000066999,39,899,178424,493,14.19846,1.294824,14.25015,
1,26.06530000048224,36,661,178328,494,17.466128,4.19708,12.52999,
1,41.49670000333572,21,763,178348,495,17.134142,2.379373,13.22317,
1,63.73359999997774,21,663,178340,496,16.478187,1.08608,12.32792,
1,39.00869999779388,44,958,178404,497,16.501293,4.427205,10.99307,
1,62.72019999596523,38,1043,178372,498,12.624426,2.533278,15.57236,
1,52.595799999835435,49,737,178308,499,13.31891,2.520032,12.52999,
1,54.60349999339087,21,813,178336,500,12.104061,4.311052,12.75448,
1,87.74670000275364,39,975,178372,501,15.969946,2.743672,11.70651,
1,34.079500001098495,21,795,178332,502,16.814358,4.400113,14.59307,
1,78.8883999994141,39,1011,178356,503,14.330086,2.070068,11.97236,
1,63.80580000404734,43,884,178320,504,12.395954,2.065596,12.52999,
1,48.01999999472173,38,972,178352,505,12.529695,1.166234,12.46934,
1,29.952599994430784,22,849,178532,506,16.421844,1.73534,12.03243,
1,49.15410000103293,21,760,178320,507,12.594062,4.666859,13.34911,
1,51.476199994795024,21,789,178540,508,13.189871,1.379323,13.2402,
1,34.37530000519473,60,1003,178348,509,19.765424,3.667868,12.52999,
1,25.77970000129426,43,854,178320,510,17.806032,3.252816,12.52999,
1,30.539899998984765,45,954,178372,511,12.563118,4.367509,10.4,
1,25.619100000767503,38,1016,178372,512,15.344232,2.569871,14.0,
1,32.378200005041435,21,619,178308,513,13.082474,1.45288,17.6,
1,46.16369999712333,21,837,178308,514,16.177967,3.274974,21.2,
1,43.051000000559725,35,799,178340,515,16.149484,3.452499,12.52999,
1,31.16530000261264,39,1055,178352,516,19.021148,3.016819,11.08224,
1,33.62919999926817,21,811,178336,517,15.033181,2.026291,11.77547,
1,59.16869999782648,21,658,178304,518,14.454773,3.243228,14.0,
1,30.233499994210433,21,779,178508,519,18.362979,2.764484,17.6,
1,20.319700000982266,36,797,178528,520,12.326099,1.752618,12.52999,
1,29.988299997057766,22,881,178296,521,12.725218,2.333374,13.64795,
1,56.861400000343565,38,1046,178376,522,17.475013,3.362859,10.88355,
1,22.6053000005777,21,813,178324,523,17.297021,2.818381,14.94545,
1,51.9609999973909,38,1012,178376,524,12.878244,2.185024,14.0,
1,27.884500006621238,59,964,178372,525,16.087684,2.98866,12.52999,
1,31.486300002143253,38,840,178504,526,13.949291,4.301206,13.03688,
1,45.78159999800846,38,971,178372,527,15.466507,4.381825,11.09577,
1,25.451900000916794,21,849,178700,528,14.123941,4.767758,16.73566,
1,22.9892000061227,21,755,178700,529,12.894859,4.07673,17.6,
1,39.84959999797866,35,765,178900,530,12.161492,1.945283,12.52999,
1,22.099600006185938,25,797,178692,531,18.964426,2.40042,12.11201,
1,25.28780000284314,21,807,178692,532,19.459836,4.717668,13.19313,
1,32.52459999930579,21,733,178712,533,18.401541,2.584422,15.96777,
1,24.895500006095972,38,1021,178740,534,18.866148,2.828417,20.84236,
1,36.082800004805904,49,803,178892,535,13.009378,4.407833,12.52999,
1,37.47250000014901,43,988,178708,536,18.529974,1.542262,12.48304,
1,80.18959999753861,23,703,178716,537,18.932212,3.075852,12.47251,
1,30.62320000026375,39,1021,178772,538,17.948726,2.072704,12.36777,
1,27.672000003803987,39,954,178772,539,13.723692,4.393251,17.24236,
1,48.458400000527035,35,753,178740,540,16.80171,1.590822,12.52999,
1,45.22759999963455,38,946,178772,541,14.926961,4.436143,12.75046,
1,46.77079999964917,29,838,178700,542,15.746269,2.347412,10.05664,
1,51.13550000532996,21,603,178708,543,14.727631,4.298577,10.57012,
1,42.920400002913084,39,1026,178744,544,15.634392,4.793414,13.64235,
1,21.645799999532755,35,746,178892,545,14.497601,4.025921,12.52999,
1,38.22070000023814,38,1014,178740,546,14.285644,4.071355,12.49074,
1,41.02539999439614,21,735,178692,547,12.140784,1.519284,13.26259,
1,19.15099999314407,38,1030,178744,548,14.074055,4.480368,11.28483,
1,51.696299997274764,38,959,178744,549,14.579987,2.934102,10.44967,
1,25.90539999800967,59,872,178692,550,12.856356,3.266713,12.52999,
1,24.253799994767178,38,943,178740,551,12.767956,1.566409,11.96337,
1,60.432999998738524,38,1017,178740,552,18.407779,1.975641,10.51455,
1,43.74139999708859,30,693,178908,553,12.49003,3.4073,13.21977,
1,53.86140000337036,38,1003,178740,554,13.172001,1.211267,12.81594,
1,41.41999999410473,36,753,178912,555,18.644419,2.588731,12.52999,
1,23.513100000855047,38,1028,178744,556,18.923801,3.976126,12.29323,
1,37.287999999534804,21,594,178716,557,13.607712,1.339245,11.58957,
1,46.19559999991907,39,1030,178744,558,13.370858,2.978321,10.07167,
1,42.782100004842505,38,947,178740,559,14.861985,4.327928,14.27558,
1,22.635100001934916,64,1038,178744,560,15.753927,3.218999,12.52999,
1,26.207000002614222,53,784,178692,561,15.099618,4.019601,12.52999,
1,36.9873000017833,21,765,178700,562,17.511518,3.743089,10.4,
1,26.409999998577405,20,747,178688,563,18.172755,2.594425,14.0,
1,40.195800000219606,39,1014,178764,564,12.952687,4.271734,17.6,
1,62.47330000041984,21,544,178696,565,14.76418,3.76705,21.2,
1,25.86660000088159,60,1029,178740,566,19.907727,3.807047,12.52999,
1,23.20509999844944,21,732,178912,567,19.253486,1.05342,12.83151,
1,51.55430000013439,39,972,178772,568,16.82974,1.389291,12.1501,
1,27.462699996249285,38,932,178748,569,18.980037,4.840991,14.0,
1,22.921199997654185,21,833,178712,570,12.273229,1.533045,17.6,
1,31.41390000382671,60,966,178748,571,18.662088,3.747546,12.52999,
1,22.550399997271597,21,803,178716,572,19.853262,4.026037,12.80351,
1,27.266400000371505,39,958,178752,573,16.753521,3.156973,11.329,
1,25.640299994847737,21,786,178920,574,12.078939,4.135259,17.42832,
1,38.52809999807505,21,743,178916,575,15.072014,1.426613,14.0,
1,35.21560000081081,35,677,178708,576,16.374678,2.479851,12.52999,
1,52.28509999869857,21,795,178716,577,16.846864,1.066689,12.32428,
1,51.91909999848576,38,1040,178780,578,13.319809,3.159324,12.57704,
1,25.23079999809852,22,776,178940,579,16.879259,1.328857,16.95617,
1,42.414300005475525,38,1019,178772,580,17.091023,4.364885,17.6,
1,33.88020000420511,60,968,178772,581,14.294269,3.085323,12.52999,
1,45.037999996566214,39,1025,178780,582,19.248954,3.811839,12.38239,
1,34.47080000478309,38,656,178520,583,13.653779,4.865971,12.36342,
1,34.22280000086175,38,930,178760,584,14.7366,4.29681,13.35617,
1,38.879899999301415,38,865,178792,585,15.62014,4.15907,16.10932,
1,51.22800000390271,59,1032,178788,586,19.367381,4.610893,12.52999,
1,23.51510000153212,21,732,178708,587,18.43682,2.291889,12.54285,
1,27.779799995187204,20,623,178696,588,19.301037,1.613359,12.40663,
1,50.28880000463687,39,884,178760,589,14.08156,3.585413,11.34702,
1,23.913699995318893,21,803,178908,590,17.985449,1.201345,12.50932,
1,35.50470000482164,59,984,178772,591,14.150913,2.476133,12.52999,
1,21.07879999675788,39,1022,178756,592,18.777972,1.007669,12.32016,
1,38.50589999638032,38,973,178756,593,19.119965,2.338922,11.95876,
1,50.471499998820946,21,629,178700,594,16.932588,4.743043,12.95275,
1,49.133599997730926,39,953,178756,595,12.492788,3.181014,16.10932,
1,45.36289999668952,42,614,178724,596,13.77774,3.80899,12.52999,
1,20.106600000872277,39,938,178760,597,18.542547,1.984998,12.42301,
1,28.7871999971685,21,631,178712,598,18.879157,1.709654,13.04295,
1,43.696900000213645,39,968,178752,599,15.840578,1.52513,16.55275,
1,25.091000003158115,21,824,178912,600,14.460134,2.496508,17.24207,
1,26.733300001069438,36,762,178708,601,17.562135,2.2674,12.52999,
1,22.72590000211494,38,1032,178756,602,16.237243,3.605281,12.46636,
1,56.844899998395704,38,946,178760,603,18.285883,2.174154,12.92967,
1,73.38750000053551,38,1034,178768,604,12.450796,1.948208,13.25298,
1,52.564599995093886,21,592,178724,605,16.367576,4.510709,16.04041,
1,23.916800004371908,36,821,178928,606,17.260359,3.429115,12.52999,
1,48.7312999975984,39,951,178792,607,12.254179,2.992147,12.47869,
1,50.40260000532726,38,1022,178768,608,14.647214,2.389666,12.55703,
1,45.82680000021355,39,981,178792,609,19.675104,1.65387,12.64131,
1,47.45510000066133,39,1028,178772,610,12.706942,2.220357,12.66257,
1,137.45899999776157,60,988,178772,611,17.141587,2.078434,12.52999,
1,31.38589999434771,43,660,178704,612,17.646567,3.780367,12.52999,
1,36.92690000025323,38,949,178756,613,15.505553,4.338797,10.4,
1,52.33329999464331,21,633,178724,614,14.590268,3.492775,14.0,
1,40.86690000258386,39,963,178760,615,16.320184,1.286776,17.6,
1,65.47439999849303,39,1021,178736,616,14.777806,3.252554,21.2,
1,39.26299999875482,68,888,178780,617,19.80846,4.134607,12.52999,
1,38.995700000668876,38,1037,178760,618,15.847256,1.785882,13.51004,
1,38.42099999747006,38,732,178728,619,14.1597,1.169696,11.20466,
1,64.37200000073062,39,1007,178748,620,16.652646,2.696921,14.92959,
1,71.17839999409625,21,813,178716,621,17.268342,3.12585,19.35697,
1,64.95079999876907,59,1037,178752,622,15.334273,2.408104,12.52999,
1,64.38470000284724,21,644,178700,623,12.324978,4.931868,12.35774,
1,49.470099998870865,30,695,178716,624,12.601578,1.101864,11.07955,
1,53.430699997988995,21,657,178704,625,13.722423,1.544745,11.32959,
1,36.50799999741139,39,832,178704,626,18.355463,1.606519,19.47882,
1,101.37870000471594,39,912,178716,627,14.719601,1.052994,12.52999,
1,101.04510000383016,21,698,178716,628,19.452553,2.284162,11.85767,
1,67.50869999814313,38,967,178792,629,18.743027,4.847739,13.80964,
1,61.337499995715916,21,742,178724,630,17.819616,2.042967,12.63919,
1,45.36219999863533,21,598,178724,631,15.937164,4.130608,15.87882,
1,35.07670000544749,60,815,178708,632,17.589169,4.310287,12.52999,
1,37.108100004843436,21,847,178724,633,16.356594,3.63001,12.33245,
1,62.332399997103494,21,755,178716,634,14.90557,1.765625,10.20963,
1,90.03860000666464,39,943,178780,635,17.577922,1.011529,13.2918,
1,51.11680000118213,38,1023,178780,636,18.271048,1.028933,15.30071,
1,57.08729999605566,68,984,178772,637,16.934407,3.378455,12.52999,
1,3319.2882999937865,39,1034,178772,638,12.844099,3.368809,12.173,
1,34.921300000860356,26,613,178460,639,18.062777,3.143968,13.80964,
1,35.40269999939483,21,791,178476,640,17.382084,3.834687,11.79461,
1,98.10599999764236,39,952,178528,641,13.647279,4.706466,18.90071,
1,78.78489999711746,60,706,178476,642,14.620332,3.334808,12.52999,
1,50.80979999911506,21,656,178488,643,12.825463,4.98562,12.52334,
1,76.04930000525201,38,998,178544,644,17.233129,2.847143,14.68983,
1,40.4774000053294,39,961,178536,645,16.528958,1.108753,13.06294,
1,43.783900000562426,39,1002,178520,646,13.920637,4.898756,16.83991,
1,65.56280000222614,60,985,178536,647,12.648252,1.566804,12.52999,
1,105.08580000168877,35,743,178464,648,16.584618,4.095889,12.23711,
1,48.814499998115934,39,971,178536,649,18.822985,4.444913,11.08983,
1,3321.6650999966078,21,761,178488,650,18.081777,2.390631,13.16144,
1,45.4673999993247,21,860,178252,651,16.652649,4.252492,13.55276,
1,52.61450000398327,36,798,178488,652,13.110767,1.325682,12.52999,
1,83.01750000100583,21,587,178456,653,15.668682,2.241361,12.21968,
1,49.083099998824764,21,808,178488,654,12.029878,3.067454,12.62979,
1,60.036199996829964,38,763,178504,655,14.983822,4.532538,12.38542,
1,60.75589999818476,38,1022,178548,656,14.673408,3.650684,17.15276,
1,26.68630000698613,36,810,178492,657,16.544627,2.198666,12.52999,
1,59.20630000036908,21,760,178456,658,15.740896,2.47064,12.44372,
1,67.82809999276651,21,790,178468,659,13.900688,1.35249,13.2115,
1,33.249600004637614,38,1044,178556,660,12.416971,1.890812,12.94121,
1,38.0797000034363,46,962,178524,661,12.666554,1.602525,20.75276,
1,37.57469999982277,69,1044,178548,662,12.999359,2.493196,12.52999,
1,53.36359999637352,43,834,178472,663,13.905391,1.017635,12.52999,
1,34.90079999755835,38,1032,178544,664,12.263297,4.960214,10.4,
1,64.79599999875063,38,945,178568,665,13.961156,1.16331,14.0,
1,72.74429999961285,21,807,178504,666,17.008078,3.206564,17.6,
1,51.00300000049174,33,826,178484,667,15.110812,3.933327,21.2,
1,2105.1264999987325,36,879,178484,668,19.495863,2.585421,12.52999,
1,40.572499994596,21,773,178488,669,15.002607,3.056733,11.01479,
1,65.33379999746103,39,1020,178556,670,13.875809,1.695896,12.42144,
1,3397.5195000020904,39,955,178556,671,15.109448,3.708076,14.91875,
1,37.30340000038268,25,619,178268,672,12.11816,1.553581,17.6,
1,39.19049999967683,36,752,178472,673,18.464865,2.328581,12.52999,
1,76.14059999468736,38,995,178528,674,16.473247,1.221975,13.42045,
1,70.9597999957623,38,971,178532,675,16.406188,1.110952,11.63871,
1,48.87260000396054,20,769,178704,676,13.658067,2.791587,17.59013,
1,45.96699999819975,38,959,178556,677,16.190498,1.501234,14.0,
1,61.67260000074748,36,840,178708,678,15.672294,4.121934,12.52999,
1,642.29499999783,21,775,178504,679,17.646299,2.476319,11.78041,
1,342.466100002639,39,1023,178556,680,15.969157,4.196011,13.71947,
1,54.68069999915315,38,963,178544,681,14.105409,1.560882,16.57401,
1,26.18330000404967,21,812,178704,682,19.752058,4.492029,10.4,
1,32.9660999996122,60,964,178568,683,18.993503,2.908689,12.52999,
1,57.84729999868432,38,1007,178556,684,12.282817,3.971854,11.2916,
1,44.1659999996773,21,746,178716,685,18.321263,4.860523,11.27211,
1,45.497300001443364,20,635,178504,686,12.286244,4.251247,12.97401,
1,43.54569999850355,38,945,178556,687,14.694385,3.666359,11.16359,
1,47.89359999995213,60,1024,178560,688,19.204482,2.006472,12.52999,
1,42.44689999904949,21,753,178512,689,19.947426,1.151395,12.68245,
1,92.02779999759514,28,788,178496,690,12.917725,2.922711,13.44265,
1,65.78650000301423,39,953,178568,691,17.751607,4.705976,12.42206,
1,3081.561700004386,39,992,178556,692,18.778172,4.882053,12.45355,
1,25.971000002755318,36,796,178464,693,15.530869,2.625262,12.52999,
1,24.783200002275407,39,1046,178532,694,16.715601,3.767796,13.04763,
1,78.4194000007119,38,972,178520,695,19.223049,3.368094,13.80314,
1,23.964100000739563,39,1023,178532,696,19.247744,2.662713,12.32569,
1,42.424599996593315,20,769,178484,697,18.170867,4.99227,16.05355,
1,37.06160000001546,36,861,178700,698,12.630158,3.828976,12.52999,
1,26.837600002181716,38,959,178532,699,19.225279,4.577964,12.49664,
1,19.052499999816064,38,1027,178540,700,18.982069,2.114989,13.23472,
1,2742.5224000035087,38,953,178564,701,15.250407,3.032387,12.5925,
1,27.953299999353476,39,1018,178556,702,19.757383,2.06225,12.45355,
1,32.91059999901336,60,974,178556,703,17.283969,4.039117,12.52999,
1,55.0571999992826,38,1029,178564,704,13.173506,4.481375,10.34001,
1,27.701099999831058,39,969,178564,705,16.041832,4.825184,12.78783,
1,27.777899995271582,21,834,178716,706,19.117529,4.789756,12.52895,
1,48.30759999458678,21,772,178696,707,13.462544,4.338596,10.73053,
1,32.727099998737685,60,1047,178560,708,18.902555,4.789113,12.52999,
1,65.40880000102334,38,964,178564,709,17.196376,2.474128,13.06366,
1,34.73150000354508,39,1012,178564,710,16.695137,1.631528,12.30352,
1,31.151200004387647,39,953,178564,711,19.969489,3.88888,12.35948,
1,34.65390000201296,39,1029,178564,712,14.716454,4.675499,12.35285,
1,22.874600006616674,36,799,178692,713,17.699127,2.332498,12.52999,
1,27.009999997972045,79,899,178512,714,19.435076,2.297367,12.52999,
1,26.02420000039274,21,737,178712,715,14.559688,1.118899,10.4,
1,96.13370000442956,38,1030,178564,716,17.607265,1.432006,14.0,
1,49.145500001031905,22,809,178712,717,12.389378,3.624271,17.6,
1,48.192499998549465,21,755,178712,718,19.746842,1.256705,21.2,
1,25.362899999890942,59,968,178564,719,18.078774,1.914642,12.52999,
1,24.690900005225558,39,1015,178564,720,18.889864,1.048577,14.0,
1,43.33780000160914,21,607,178508,721,13.553194,4.900581,12.19065,
1,22.006200000760145,21,856,178508,722,16.603124,1.526876,14.0,
1,25.310200006060768,21,822,178508,723,12.037755,2.636129,17.6,
1,54.38349999894854,60,908,178700,724,15.475412,3.131214,12.52999,
1,23.65480000298703,37,963,178564,725,17.446383,1.615901,14.96244,
1,26.910200002021156,20,873,178508,726,14.546902,1.211943,13.53473,
1,45.581899998069275,39,965,178564,727,19.972031,2.695401,10.4,
1,19.073100003879517,39,1051,178544,728,17.427881,2.141053,14.0,
1,83.24949999951059,60,859,178468,729,13.137743,1.774138,12.52999,
1,38.30749999906402,29,856,178672,730,12.121523,3.753114,12.92872,
1,2881.920700005139,38,961,178552,731,19.917516,1.366404,12.78521,
1,29.52220000588568,21,581,178504,732,13.32192,4.206787,9.045858,
1,48.28759999509202,21,783,178468,733,17.091112,4.791199,13.0718,
1,23.105200001737103,35,800,178680,734,14.917697,2.712249,12.52999,
1,18.83539999835193,25,729,178680,735,14.29122,4.217557,12.90139,
1,26.7493999999715,21,761,178672,736,13.500131,2.519204,12.3299,
1,21.31589999771677,35,823,178700,737,17.275184,4.653537,12.64586,
1,28.796099999453872,39,1016,178560,738,18.502637,1.33985,16.6718,
1,16.25449999846751,35,737,178660,739,18.912636,4.165303,12.52999,
1,26.82230000209529,21,682,178680,740,15.765875,3.215106,12.8852,
1,29.320299996470567,31,803,178672,741,15.545706,1.221849,12.12415,
1,31.140200000663754,39,1027,178564,742,14.562255,4.652338,11.13179,
1,18.293199995241594,21,751,178468,743,16.789106,1.392728,13.72057,
1,43.57700000400655,60,1050,178556,744,16.411527,3.473725,12.52999,
1,37.77139999874635,39,958,178564,745,18.489909,3.326343,14.62883,
1,22.16970000154106,38,935,178572,746,13.61075,4.879714,12.78253,
1,24.92780000466155,38,946,178548,747,14.370119,3.901456,9.664118,
1,36.76930000074208,21,837,178656,748,17.501804,4.693107,15.88223,
1,31.92719999788096,35,759,178680,749,18.120215,2.55082,12.52999,
1,59.13670000154525,21,818,178716,750,12.384139,3.625351,13.22854,
1,28.469599994423334,38,950,178564,751,12.095083,1.209612,12.42637,
1,78.14670000516344,39,641,178516,752,12.18529,3.292522,10.57061,
1,26.275099997292273,38,855,178572,753,18.29954,1.281008,13.54192,
1,24.56920000258833,59,1016,178564,754,14.554372,2.516718,12.52999,
1,86.20890000020154,39,816,178508,755,19.195451,3.585344,12.25056,
1,29.025800002273172,20,640,178508,756,15.238008,4.688035,12.16338,
1,25.5646000005072,26,700,178720,757,17.49705,3.688986,11.3221,
1,58.16860000049928,39,1012,178564,758,17.696746,3.167312,11.77518,
1,46.84049999923445,60,969,178564,759,15.739988,4.889966,12.52999,
1,31.133099997532554,39,1059,178564,760,16.574616,2.624791,12.07529,
1,50.95100000471575,38,969,178564,761,12.748608,1.769037,12.43102,
1,34.987499995622784,21,817,178716,762,19.866317,4.846818,11.98393,
1,23.844999996072147,35,801,178700,763,12.023809,1.311181,13.02986,
1,17.535999999381602,60,1062,178564,764,17.431124,1.872066,12.52999,
1,38.65660000155913,79,1000,178564,765,17.309224,1.839288,12.52999,
1,52.88769999606302,39,1028,178564,766,15.174741,2.303545,10.4,
1,67.3707000023569,21,806,178500,767,13.971869,4.100458,14.0,
1,20.551400004478637,39,1021,178560,768,14.430511,4.658621,17.6,
1,78.77420000295388,39,790,178508,769,13.509766,4.579744,21.2,
1,34.301899999263696,60,1044,178564,770,13.227908,2.183778,12.52999,
1,61.72030000016093,38,981,178532,771,19.869624,1.189272,12.4506,
1,32.647100000758655,38,1022,178532,772,18.706356,1.654734,12.2737,
1,44.36620000342373,38,973,178532,773,16.152766,4.8328,14.0,
1,38.94700000091689,38,1038,178532,774,12.951439,2.507614,17.6,
1,38.45550000551157,60,890,178528,775,16.06544,3.60893,12.52999,
1,62.363100005313754,38,1008,178532,776,14.689905,1.994987,12.28692,
1,30.643300000519957,21,633,178676,777,19.262562,1.032272,11.62247,
1,30.916600000637118,26,802,178680,778,19.849785,1.597216,17.01807,
1,29.64060000522295,21,723,178696,779,13.848241,3.926525,14.0,
1,28.36369999567978,35,822,178500,780,18.02449,3.052076,12.52999,
1,47.488100004557054,21,540,178488,781,12.17238,1.890641,10.25486,
1,29.538499999034684,39,1003,178540,782,13.663891,4.569269,11.73767,
1,31.070599994563963,39,952,178548,783,15.670678,4.069772,13.93361,
1,20.591699998476543,21,795,178696,784,19.249885,2.572604,15.45492,
1,45.979099995747674,35,785,178688,785,19.391075,3.721658,12.52999,
1,51.91900000500027,20,787,178692,786,16.838879,2.802725,11.3308,
1,44.09020000457531,39,951,178532,787,15.536892,2.295946,12.79088,
1,22.33200000046054,39,1021,178532,788,14.231228,2.940577,12.70971,
1,60.61489999410696,20,608,178488,789,15.261284,2.049269,11.85492,
