ok,rtt_ms,t_us,t_loc_us,heap,k,vpv,ipv,vref,vref_port
1,67.7082000001974,13,1576,182332,74,15.323072,4.319216,17.8946,
1,66.1285999995016,90,1641,182352,75,12.079636,2.460185,17.33919,
1,65.32100000003993,11,1631,182356,76,12.62904,3.610458,15.40995,
1,67.60509999912756,11,1591,182352,77,14.190793,3.810608,16.15705,
1,68.70439999875089,12,1633,182348,78,19.550411,1.507268,16.9327,
1,66.85990000005404,12,1662,182328,79,18.918226,1.237857,14.67161,
1,63.63150000106543,91,1622,182344,80,15.046164,2.719096,17.33919,
1,67.19770000017888,12,1646,182344,81,15.910796,4.905849,14.40925,
1,65.89440000061586,11,1606,182348,82,18.20553,2.235429,14.12241,
1,66.48599999971339,12,1586,182348,83,14.158694,4.452481,17.68414,
1,70.50379999964207,11,1620,182340,84,19.050457,3.042826,13.20404,
1,65.42579999950249,91,1748,182360,85,14.754366,4.979669,17.33919,
1,68.31240000065009,12,1533,182332,86,14.527548,1.73085,15.46706,
1,65.33719999970344,13,1627,182348,87,19.040785,4.249342,15.90971,
1,105.02939999969385,12,1666,182348,88,17.343115,4.833655,18.23284,
1,113.75039999984438,12,1700,182328,89,19.405717,3.992994,13.46324,
1,96.12109999943641,27,783,182328,90,18.885611,1.988587,17.33919,
1,85.3741999999329,5,704,182324,91,13.129972,3.680247,16.40176,
1,65.90109999888227,12,1697,182348,92,17.716948,1.668212,17.77204,
1,76.00019999881624,12,1662,182344,93,15.164458,4.641023,18.06221,
1,80.30529999996361,12,1696,182352,94,16.491206,3.313344,16.50542,
1,77.02580000113812,81,943,182348,95,13.553038,3.104089,17.33919,
1,69.09449999875505,12,1676,182344,96,16.187478,1.355743,17.17102,
1,62.81909999961499,12,1586,182356,97,19.855542,3.285582,17.26657,
1,68.95480000093812,12,1233,182344,98,12.051271,4.090597,17.08426,
1,67.87409999924421,0,1655,182340,99,19.826126,3.35948,12.90542,
1,63.03719999959867,91,1624,182368,100,14.557453,1.750031,17.33919,
1,69.32840000081342,59,962,182340,101,17.380213,1.78043,17.33919,
1,71.20729999951436,1,1674,182344,102,16.621503,3.408957,10.4,
1,74.91590000063297,12,1609,182340,103,19.699385,1.289061,14.0,
1,66.32820000049833,12,1683,182364,104,15.999783,3.97639,17.6,
1,66.06770000144024,13,1565,182364,105,13.417814,2.552267,21.2,
1,68.1776000001264,91,1790,182364,106,12.503164,3.903523,17.33919,
1,70.66859999940789,12,1663,182360,107,12.702143,2.580367,11.54556,
1,63.21910000042408,13,1556,182368,108,18.988181,2.889201,17.6,
1,64.08030000056897,12,1649,182328,109,19.300975,4.063668,17.40215,
1,99.4883999992453,1,1669,182324,110,19.322592,1.509612,18.71691,
1,71.40749999962281,90,1266,182328,111,12.588503,1.281305,17.33919,
1,63.645899999755784,13,1584,182344,112,18.950834,3.53628,15.11669,
1,66.75759999961883,12,1595,182328,113,15.972574,1.654174,19.34818,
1,66.96019999981218,12,1267,182344,114,17.389868,2.27207,17.28246,
1,66.971399999602,13,1663,182328,115,17.687039,2.841421,19.48055,
1,67.24880000001576,91,1789,182344,116,16.059759,4.158663,17.33919,
1,72.25000000107684,11,1266,182328,117,12.741964,3.315034,17.76854,
1,77.30160000028263,13,1597,182352,118,13.57788,4.232547,16.23345,
1,68.88290000097186,13,1698,182328,119,15.910768,4.954781,17.31047,
1,64.48450000061712,12,1567,182344,120,13.463547,4.852077,19.56231,
1,64.44290000035835,90,1623,182328,121,18.407336,2.925042,17.33919,
1,66.32360000003246,12,1699,182344,122,18.508273,3.411396,18.36122,
